geocell_id,country,cluster_id,count,indices,centroid_lat,centroid_lng
5878,Latvia,1,7,"[48999, 49001, 49011, 49044, 49059, 49069, 49120]",57.0558219964713,27.37972655592484
5879,Latvia,-1,18,"[48652, 48653, 48654, 48664, 48672, 48673, 48674, 49277, 49278, 49279, 49287, 49288, 49307, 49313, 49315, 49317, 190732, 190733]",55.94495763808885,26.503162150386714
5879,Latvia,0,33,"[48657, 48660, 48663, 48668, 48669, 49276, 49280, 49282, 49290, 49292, 49294, 49299, 49300, 49302, 49305, 49306, 123512, 123513, 123514, 123515, 190871, 190872, 190873, 190874, 190876, 190877, 190878, 190879, 190880, 190882, 190883, 190884, 190885]",55.94495763808885,26.503162150386714
5879,Latvia,1,4,"[48661, 48666, 49283, 49285]",55.94495763808885,26.503162150386714
5879,Latvia,2,6,"[48662, 48665, 48667, 48670, 49297, 49308]",55.94495763808885,26.503162150386714
5879,Latvia,3,4,"[48675, 48678, 48683, 49326]",55.94495763808885,26.503162150386714
5880,Latvia,0,5,"[6698, 49301, 49310, 49311, 49312]",56.0284924407749,27.44522646835739
5880,Latvia,4,18,"[48655, 48656, 48659, 48676, 48677, 48685, 48696, 49281, 49289, 49295, 49298, 49303, 49304, 49309, 49320, 49324, 49346, 190875]",56.0284924407749,27.44522646835739
5880,Latvia,-1,7,"[48658, 48671, 48688, 49314, 49319, 49338, 190881]",56.0284924407749,27.44522646835739
5880,Latvia,3,6,"[48681, 48684, 49316, 49322, 49330, 49332]",56.0284924407749,27.44522646835739
5880,Latvia,2,5,"[49284, 49286, 49291, 49293, 49296]",56.0284924407749,27.44522646835739
5880,Latvia,1,3,"[49323, 49325, 49339]",56.0284924407749,27.44522646835739
5881,Latvia,-1,14,"[48705, 48709, 48835, 48859, 48877, 48931, 48949, 48965, 48970, 49422, 49428, 49453, 190631, 190757]",56.534540410658586,27.803625848024115
5881,Latvia,0,8,"[48715, 48719, 48723, 48734, 48744, 48748, 48759, 48784]",56.534540410658586,27.803625848024115
5881,Latvia,1,10,"[48731, 48752, 48766, 48767, 48770, 49390, 49397, 49405, 49406, 49417]",56.534540410658586,27.803625848024115
5881,Latvia,2,4,"[48751, 48771, 48792, 49381]",56.534540410658586,27.803625848024115
5881,Latvia,3,7,"[48774, 48814, 48817, 48827, 49448, 49450, 49470]",56.534540410658586,27.803625848024115
5882,Latvia,-1,10,"[48686, 48687, 48704, 48720, 48780, 48788, 49376, 49384, 49403, 49427]",56.3177763231761,26.616841933539774
5882,Latvia,2,6,"[48692, 48693, 48703, 49327, 49335, 49352]",56.3177763231761,26.616841933539774
5882,Latvia,0,8,"[48702, 48707, 48710, 48714, 49343, 49349, 49357, 190736]",56.3177763231761,26.616841933539774
5882,Latvia,3,5,"[48711, 48736, 49365, 49392, 49398]",56.3177763231761,26.616841933539774
5882,Latvia,1,6,"[48738, 48745, 48756, 49374, 49387, 49416]",56.3177763231761,26.616841933539774
5883,Latvia,-1,12,"[48701, 48712, 48785, 48789, 48790, 48824, 48850, 48873, 48905, 48929, 49472, 49475]",56.49617359080541,27.20517827078592
5883,Latvia,0,10,"[48716, 48722, 48730, 48733, 48735, 48740, 49353, 49363, 49367, 49400]",56.49617359080541,27.20517827078592
5883,Latvia,4,4,"[48728, 48739, 48741, 49354]",56.49617359080541,27.20517827078592
5883,Latvia,3,5,"[48747, 48807, 49413, 49432, 190886]",56.49617359080541,27.20517827078592
5883,Latvia,2,5,"[48768, 48798, 48810, 49456, 190751]",56.49617359080541,27.20517827078592
5883,Latvia,1,4,"[48816, 48839, 48852, 49468]",56.49617359080541,27.20517827078592
5884,Latvia,-1,14,"[49155, 49182, 49209, 49211, 49218, 49220, 49226, 49227, 49239, 49241, 49247, 49248, 49258, 190586]",57.626178014970016,24.6778889251509
5884,Latvia,0,6,"[49176, 49183, 49188, 49190, 49196, 190600]",57.626178014970016,24.6778889251509
5884,Latvia,3,9,"[49200, 49215, 49219, 49221, 49236, 49238, 49254, 49256, 49261]",57.626178014970016,24.6778889251509
5884,Latvia,2,4,"[49240, 49262, 49268, 190507]",57.626178014970016,24.6778889251509
5884,Latvia,1,2,"[49250, 49255]",57.626178014970016,24.6778889251509
5885,Latvia,-1,5,"[48855, 48888, 48889, 48899, 48909]",56.7948503106321,24.971512042188436
5885,Latvia,0,4,"[48884, 48891, 48916, 190784]",56.7948503106321,24.971512042188436
5885,Latvia,2,6,"[48934, 48963, 48967, 48975, 48977, 190624]",56.7948503106321,24.971512042188436
5885,Latvia,1,13,"[48942, 48943, 48951, 48968, 48971, 190622, 190623, 190786, 190788, 190789, 190790, 190791, 190792]",56.7948503106321,24.971512042188436
5886,Latvia,-1,18,"[48915, 48924, 48928, 48944, 48960, 48964, 48966, 48978, 48981, 48990, 49039, 49047, 49052, 49078, 49098, 49115, 49137, 190664]",56.94514076106278,23.037428862096966
5886,Latvia,1,9,"[48952, 49005, 49022, 49031, 49061, 49062, 49073, 49090, 190563]",56.94514076106278,23.037428862096966
5886,Latvia,0,12,"[48994, 49003, 49021, 49033, 49034, 49055, 49057, 190666, 190667, 190674, 190678, 190682]",56.94514076106278,23.037428862096966
5887,Latvia,-1,115,"[48907, 48910, 48935, 48937, 48947, 48957, 48958, 48961, 48980, 48983, 48991, 48992, 48993, 49002, 49013, 49020, 49037, 49041, 49054, 49066, 49067, 49095, 123392, 123397, 123410, 123412, 123419, 123435, 123437, 123448, 123459, 123462, 123464, 123465, 123466, 123469, 123470, 123471, 123474, 123477, 123478, 123479, 123480, 123481, 123482, 123483, 123484, 123485, 123486, 123487, 123489, 123490, 123491, 123492, 123504, 123508, 123509, 123510, 190561, 190562, 190564, 190565, 190566, 190567, 190568, 190569, 190570, 190571, 190572, 190583, 190625, 190627, 190628, 190629, 190630, 190632, 190633, 190634, 190635, 190636, 190637, 190639, 190640, 190641, 190643, 190646, 190647, 190648, 190655, 190656, 190660, 190661, 190662, 190663, 190670, 190672, 190673, 190677, 190679, 190680, 190686, 190687, 190688, 190689, 190690, 190691, 190692, 190693, 190694, 190695, 190696, 190783, 190785, 196998, 196999]",56.956460645320206,24.17879904433497
5887,Latvia,6,11,"[49024, 49030, 49038, 49074, 49076, 49082, 49083, 49121, 190573, 190577, 190578]",56.956460645320206,24.17879904433497
5887,Latvia,0,10,"[123393, 123395, 123396, 123399, 123401, 123493, 123494, 190638, 190642, 190645]",56.956460645320206,24.17879904433497
5887,Latvia,5,16,"[123394, 123402, 123404, 123409, 123413, 123414, 123415, 123417, 123420, 123421, 123424, 123425, 123495, 123497, 190644, 190650]",56.956460645320206,24.17879904433497
5887,Latvia,4,11,"[123398, 123400, 123405, 123427, 123430, 123438, 123456, 123496, 190654, 190659, 190665]",56.956460645320206,24.17879904433497
5887,Latvia,3,11,"[123403, 123407, 123411, 123416, 123423, 123429, 123434, 123436, 123498, 190653, 190657]",56.956460645320206,24.17879904433497
5887,Latvia,1,10,"[123422, 123426, 123433, 123440, 123447, 123461, 123502, 190651, 190658, 198848]",56.956460645320206,24.17879904433497
5887,Latvia,2,19,"[123457, 123458, 123463, 123467, 123468, 123472, 123473, 123475, 123476, 123488, 123505, 123506, 123507, 123511, 190671, 190675, 190681, 198780, 198781]",56.956460645320206,24.17879904433497
5888,Latvia,0,12,"[49000, 49009, 49010, 123524, 123525, 123526, 123527, 190652, 190668, 190683, 190684, 190685]",56.96024933333333,23.784408416666675
5889,Latvia,0,7,"[123406, 123408, 123418, 190649, 198845, 198846, 198847]",56.942353999999995,24.0835876875
5889,Latvia,1,9,"[123428, 123431, 123439, 123443, 123445, 123452, 123460, 123499, 190669]",56.942353999999995,24.0835876875
5890,Latvia,0,14,"[123432, 123441, 123442, 123444, 123446, 123449, 123450, 123451, 123453, 123454, 123455, 123500, 123501, 123503]",56.95171221428571,24.109036928571435
5891,Latvia,0,12,"[49142, 49157, 49159, 49160, 49164, 49185, 49189, 49223, 190592, 190594, 190595, 198849]",57.42772139092957,27.0096529873689
5891,Latvia,1,8,"[49148, 49149, 49179, 49198, 49199, 49210, 190597, 190598]",57.42772139092957,27.0096529873689
5891,Latvia,-1,3,"[49167, 49168, 49173]",57.42772139092957,27.0096529873689
5892,Latvia,-1,9,"[49028, 49064, 49141, 49153, 49161, 49169, 49178, 49180, 49201]",57.211646714758245,25.438822085968624
5892,Latvia,0,6,"[49063, 49065, 49075, 49080, 49100, 49106]",57.211646714758245,25.438822085968624
5892,Latvia,1,8,"[49107, 49112, 49116, 49117, 49128, 49136, 190584, 190585]",57.211646714758245,25.438822085968624
5892,Latvia,2,5,"[49108, 49118, 49127, 49146, 49163]",57.211646714758245,25.438822085968624
5893,Latvia,0,19,"[49043, 49046, 49053, 49058, 49071, 49077, 49081, 49089, 49099, 49101, 49104, 49111, 49113, 49119, 49132, 49143, 190575, 190579, 190580]",57.18807660065448,26.598339577200118
5893,Latvia,1,4,"[49079, 49114, 49123, 49138]",57.18807660065448,26.598339577200118
5894,Latvia,-1,15,"[48871, 48883, 48894, 48921, 48927, 48930, 48932, 49004, 49008, 49014, 49018, 49032, 49050, 190626, 190780]",56.84758592461951,26.282273440628405
5894,Latvia,2,4,"[48920, 48985, 48996, 48998]",56.84758592461951,26.282273440628405
5894,Latvia,0,5,"[48933, 48939, 48962, 48974, 48989]",56.84758592461951,26.282273440628405
5894,Latvia,3,5,"[48936, 48953, 48979, 48997, 49015]",56.84758592461951,26.282273440628405
5894,Latvia,1,9,"[49007, 49016, 49025, 49027, 49035, 49045, 49049, 49051, 49072]",56.84758592461951,26.282273440628405
5895,Latvia,0,7,"[49156, 49194, 49195, 49212, 190591, 190593, 190596]",57.57896127766561,25.92387237235436
5895,Latvia,-1,7,"[49175, 49207, 49222, 49228, 49230, 49251, 49252]",57.57896127766561,25.92387237235436
5895,Latvia,1,2,"[49231, 49235]",57.57896127766561,25.92387237235436
5895,Latvia,2,7,"[49232, 49245, 49253, 49257, 49259, 190506, 190508]",57.57896127766561,25.92387237235436
5896,Latvia,-1,10,"[49184, 49203, 49233, 49242, 49244, 49263, 49264, 49266, 49269, 190509]",57.74677443694098,25.274081006616843
5896,Latvia,0,8,"[49213, 49214, 49224, 49234, 49237, 49243, 190601, 190602]",57.74677443694098,25.274081006616843
5896,Latvia,1,9,"[49260, 49265, 49267, 49270, 49271, 49272, 49273, 49274, 49275]",57.74677443694098,25.274081006616843
5897,Latvia,0,15,"[48694, 48697, 48706, 48718, 49331, 49333, 49334, 49337, 49342, 49345, 49350, 49364, 49366, 190734, 190735]",56.53050846841458,25.28264362979449
5897,Latvia,-1,2,"[48755, 49429]",56.53050846841458,25.28264362979449
5897,Latvia,1,16,"[48791, 48804, 48829, 48840, 48841, 48901, 48902, 48913, 48917, 48925, 49438, 49447, 49466, 190762, 190772, 196997]",56.53050846841458,25.28264362979449
5897,Latvia,2,4,"[48878, 48914, 48940, 190765]",56.53050846841458,25.28264362979449
5898,Latvia,-1,14,"[48717, 48726, 48727, 48743, 48781, 48809, 48811, 48813, 48845, 48879, 48882, 48896, 48900, 49351]",56.479676621536036,24.309691348231556
5898,Latvia,4,10,"[48737, 48772, 48801, 49360, 49378, 49391, 49395, 49407, 49420, 49424]",56.479676621536036,24.309691348231556
5898,Latvia,3,9,"[48754, 48762, 48764, 48826, 48837, 49388, 49430, 190739, 190745]",56.479676621536036,24.309691348231556
5898,Latvia,0,7,"[48763, 48769, 48794, 49380, 49393, 49410, 190740]",56.479676621536036,24.309691348231556
5898,Latvia,2,3,"[48828, 48853, 48867]",56.479676621536036,24.309691348231556
5898,Latvia,1,7,"[48849, 48865, 48875, 49458, 49477, 190759, 190761]",56.479676621536036,24.309691348231556
5899,Latvia,-1,2,"[48729, 48732]",56.54836387675186,23.128452917583477
5899,Latvia,1,7,"[48760, 48787, 48861, 48864, 48887, 49467, 49469]",56.54836387675186,23.128452917583477
5899,Latvia,2,13,"[48786, 48806, 48822, 48823, 48832, 48847, 48857, 48866, 48870, 49473, 190753, 190764, 190766]",56.54836387675186,23.128452917583477
5899,Latvia,0,7,"[48800, 48815, 48842, 48851, 48876, 49421, 49439]",56.54836387675186,23.128452917583477
5900,Latvia,0,12,"[48680, 48689, 48708, 48721, 49321, 49328, 49329, 49336, 49341, 49344, 49355, 49362]",56.376410670765424,25.887346702968067
5900,Latvia,-1,14,"[48713, 48742, 48773, 48775, 48778, 48833, 48848, 48858, 48862, 49340, 49431, 49454, 49465, 190737]",56.376410670765424,25.887346702968067
5900,Latvia,1,6,"[48783, 48793, 49426, 49436, 49457, 49460]",56.376410670765424,25.887346702968067
5900,Latvia,4,5,"[48795, 48802, 48821, 49437, 49449]",56.376410670765424,25.887346702968067
5900,Latvia,5,9,"[48812, 48818, 48854, 48874, 48881, 49433, 49441, 49459, 49474]",56.376410670765424,25.887346702968067
5900,Latvia,3,2,"[48863, 48880]",56.376410670765424,25.887346702968067
5900,Latvia,2,7,"[49462, 49476, 190746, 190747, 190750, 190752, 190754]",56.376410670765424,25.887346702968067
5901,Latvia,0,9,"[48765, 48776, 48803, 49383, 49386, 49434, 49443, 49451, 49455]",56.58851246560172,23.716713714402065
5901,Latvia,2,17,"[48805, 48846, 48886, 48890, 48918, 48919, 48946, 123520, 123521, 123522, 123523, 190767, 190769, 190771, 190775, 190778, 190779]",56.58851246560172,23.716713714402065
5901,Latvia,3,5,"[48819, 48830, 48831, 48838, 48843]",56.58851246560172,23.716713714402065
5901,Latvia,1,4,"[48836, 48856, 49461, 190770]",56.58851246560172,23.716713714402065
5901,Latvia,-1,7,"[49389, 49402, 49404, 49409, 190741, 190763, 190787]",56.58851246560172,23.716713714402065
5902,Réunion,0,13,"[191973, 191974, 191975, 191976, 198805, 198806, 198807, 191961, 191962, 191965, 191966, 191977, 198808]",-21.07239661934366,55.634484576574145
5902,Réunion,-1,7,"[70591, 70606, 70612, 70630, 70634, 70651, 191956]",-21.07239661934366,55.634484576574145
5902,Réunion,2,7,"[70609, 70614, 70622, 70624, 70625, 70633, 70639]",-21.07239661934366,55.634484576574145
5902,Réunion,1,4,"[70613, 70623, 70626, 70637]",-21.07239661934366,55.634484576574145
5903,Réunion,-1,26,"[138764, 138765, 138766, 138767, 138768, 138769, 138770, 138771, 138772, 138773, 138774, 138779, 138780, 138785, 138793, 138800, 138801, 138803, 191978, 191979, 191980, 191981, 191982, 191984, 198871, 198872]",-20.96155926391627,55.42375882881825
5903,Réunion,0,11,"[138775, 138776, 138777, 138781, 138783, 138784, 138791, 138794, 138795, 138802, 191983]",-20.96155926391627,55.42375882881825
5903,Réunion,2,5,"[138778, 138782, 138786, 138788, 138789]",-20.96155926391627,55.42375882881825
5903,Réunion,1,6,"[138787, 138790, 138792, 138797, 138798, 138799]",-20.96155926391627,55.42375882881825
5904,Réunion,0,18,"[138816, 138817, 138818, 138819, 138804, 138805, 138806, 138807, 191958, 191963, 191964, 191967, 191968, 191969, 191970, 191971, 191972, 196931]",-21.038629558479222,55.319985071354374
5905,Réunion,0,6,"[70586, 70594, 191950, 70555, 70565, 70579]",-21.234763112309526,55.36493766282389
5905,Réunion,-1,8,"[70640, 70653, 191951, 70538, 70571, 70597, 70617, 70650]",-21.234763112309526,55.36493766282389
5905,Réunion,1,7,"[70534, 70536, 70542, 70560, 70563, 70567, 70572]",-21.234763112309526,55.36493766282389
5906,Réunion,-1,12,"[191957, 191959, 191960, 70608, 70610, 70618, 70494, 70500, 70503, 70511, 70516, 70517]",-21.206421861148115,55.45906367856047
5906,Réunion,0,9,"[70569, 70574, 70583, 70587, 70525, 70541, 70551, 70559, 70562]",-21.206421861148115,55.45906367856047
5906,Réunion,2,18,"[70477, 70478, 70479, 70481, 70484, 70489, 70490, 70491, 70493, 70496, 70499, 70501, 70512, 138808, 138809, 138810, 138811, 191941]",-21.206421861148115,55.45906367856047
5906,Réunion,1,9,"[70504, 70510, 70514, 70515, 70518, 70523, 70524, 70528, 70530]",-21.206421861148115,55.45906367856047
5907,Réunion,0,6,"[70615, 70616, 70627, 70628, 70631, 70642]",-21.166947743312825,55.33425321033831
5907,Réunion,1,6,"[70636, 70644, 70646, 70654, 191953, 191955]",-21.166947743312825,55.33425321033831
5907,Réunion,-1,1,[191954],-21.166947743312825,55.33425321033831
5908,Réunion,-1,6,"[70519, 70543, 70584, 70603, 70638, 70655]",-21.22746872180928,55.561706579803555
5908,Réunion,0,18,"[70526, 70531, 70532, 70537, 70544, 70546, 70558, 70568, 70573, 70575, 70578, 70580, 138812, 138813, 138814, 138815, 191942, 191949]",-21.22746872180928,55.561706579803555
5908,Réunion,1,8,"[70592, 70595, 70598, 70600, 70602, 70604, 70605, 70607]",-21.22746872180928,55.561706579803555
5908,Réunion,2,3,"[70619, 70621, 70645]",-21.22746872180928,55.561706579803555
5909,Réunion,0,12,"[70464, 70466, 70467, 70468, 70470, 70472, 70476, 70485, 70502, 70513, 191939, 196930]",-21.34039152742279,55.568018588367046
5910,Réunion,0,14,"[70452, 70453, 70454, 70455, 70456, 70457, 70458, 70461, 70463, 70471, 70473, 191938, 198803, 198804]",-21.30446371792072,55.64095928541113
5910,Réunion,-1,5,"[70459, 70460, 70469, 70497, 70535]",-21.30446371792072,55.64095928541113
5910,Réunion,1,10,"[70482, 70486, 70487, 70495, 70498, 70505, 70506, 70507, 70509, 70529]",-21.30446371792072,55.64095928541113
5910,Réunion,2,4,"[70550, 70564, 70566, 70588]",-21.30446371792072,55.64095928541113
5910,Réunion,3,5,"[70581, 70589, 70590, 70599, 70601]",-21.30446371792072,55.64095928541113
5910,Réunion,4,5,"[70632, 70635, 70648, 70649, 70652]",-21.30446371792072,55.64095928541113
5911,Réunion,0,12,"[70521, 70522, 70533, 70540, 70553, 70554, 70557, 70570, 70582, 191943, 191944, 191945]",-21.23251573889868,55.42168976901119
5911,Réunion,1,5,"[70547, 70561, 191946, 191947, 191948]",-21.23251573889868,55.42168976901119
5911,Réunion,-1,3,"[70576, 70577, 70611]",-21.23251573889868,55.42168976901119
5911,Réunion,2,6,"[70620, 70629, 70641, 70643, 70647, 191952]",-21.23251573889868,55.42168976901119
5912,Réunion,0,5,"[70462, 70465, 70475, 70483, 70488]",-21.302371026069796,55.74426514138184
5912,Réunion,-1,5,"[70474, 70480, 70539, 70593, 70596]",-21.302371026069796,55.74426514138184
5912,Réunion,1,3,"[70492, 70508, 191940]",-21.302371026069796,55.74426514138184
5912,Réunion,2,8,"[70520, 70527, 70545, 70548, 70549, 70552, 70556, 70585]",-21.302371026069796,55.74426514138184
5913,Réunion,0,13,"[191973, 191974, 191975, 191976, 198805, 198806, 198807, 191961, 191962, 191965, 191966, 191977, 198808]",-21.07239661934366,55.634484576574145
5913,Réunion,-1,7,"[70591, 70606, 70612, 70630, 70634, 70651, 191956]",-21.07239661934366,55.634484576574145
5913,Réunion,2,7,"[70609, 70614, 70622, 70624, 70625, 70633, 70639]",-21.07239661934366,55.634484576574145
5913,Réunion,1,4,"[70613, 70623, 70626, 70637]",-21.07239661934366,55.634484576574145
5914,Réunion,-1,26,"[138764, 138765, 138766, 138767, 138768, 138769, 138770, 138771, 138772, 138773, 138774, 138779, 138780, 138785, 138793, 138800, 138801, 138803, 191978, 191979, 191980, 191981, 191982, 191984, 198871, 198872]",-20.96155926391627,55.42375882881825
5914,Réunion,0,11,"[138775, 138776, 138777, 138781, 138783, 138784, 138791, 138794, 138795, 138802, 191983]",-20.96155926391627,55.42375882881825
5914,Réunion,2,5,"[138778, 138782, 138786, 138788, 138789]",-20.96155926391627,55.42375882881825
5914,Réunion,1,6,"[138787, 138790, 138792, 138797, 138798, 138799]",-20.96155926391627,55.42375882881825
5915,Réunion,0,18,"[138816, 138817, 138818, 138819, 138804, 138805, 138806, 138807, 191958, 191963, 191964, 191967, 191968, 191969, 191970, 191971, 191972, 196931]",-21.038629558479222,55.319985071354374
5916,Réunion,0,6,"[70586, 70594, 191950, 70555, 70565, 70579]",-21.234763112309526,55.36493766282389
5916,Réunion,-1,8,"[70640, 70653, 191951, 70538, 70571, 70597, 70617, 70650]",-21.234763112309526,55.36493766282389
5916,Réunion,1,7,"[70534, 70536, 70542, 70560, 70563, 70567, 70572]",-21.234763112309526,55.36493766282389
5917,Réunion,-1,12,"[191957, 191959, 191960, 70608, 70610, 70618, 70494, 70500, 70503, 70511, 70516, 70517]",-21.206421861148115,55.45906367856047
5917,Réunion,0,9,"[70569, 70574, 70583, 70587, 70525, 70541, 70551, 70559, 70562]",-21.206421861148115,55.45906367856047
5917,Réunion,2,18,"[70477, 70478, 70479, 70481, 70484, 70489, 70490, 70491, 70493, 70496, 70499, 70501, 70512, 138808, 138809, 138810, 138811, 191941]",-21.206421861148115,55.45906367856047
5917,Réunion,1,9,"[70504, 70510, 70514, 70515, 70518, 70523, 70524, 70528, 70530]",-21.206421861148115,55.45906367856047
5918,Réunion,0,6,"[70615, 70616, 70627, 70628, 70631, 70642]",-21.166947743312825,55.33425321033831
5918,Réunion,1,6,"[70636, 70644, 70646, 70654, 191953, 191955]",-21.166947743312825,55.33425321033831
5918,Réunion,-1,1,[191954],-21.166947743312825,55.33425321033831
5919,Réunion,-1,6,"[70519, 70543, 70584, 70603, 70638, 70655]",-21.22746872180928,55.561706579803555
5919,Réunion,0,18,"[70526, 70531, 70532, 70537, 70544, 70546, 70558, 70568, 70573, 70575, 70578, 70580, 138812, 138813, 138814, 138815, 191942, 191949]",-21.22746872180928,55.561706579803555
5919,Réunion,1,8,"[70592, 70595, 70598, 70600, 70602, 70604, 70605, 70607]",-21.22746872180928,55.561706579803555
5919,Réunion,2,3,"[70619, 70621, 70645]",-21.22746872180928,55.561706579803555
5920,Réunion,0,12,"[70464, 70466, 70467, 70468, 70470, 70472, 70476, 70485, 70502, 70513, 191939, 196930]",-21.34039152742279,55.568018588367046
5921,Réunion,0,14,"[70452, 70453, 70454, 70455, 70456, 70457, 70458, 70461, 70463, 70471, 70473, 191938, 198803, 198804]",-21.30446371792072,55.64095928541113
5921,Réunion,-1,5,"[70459, 70460, 70469, 70497, 70535]",-21.30446371792072,55.64095928541113
5921,Réunion,1,10,"[70482, 70486, 70487, 70495, 70498, 70505, 70506, 70507, 70509, 70529]",-21.30446371792072,55.64095928541113
5921,Réunion,2,4,"[70550, 70564, 70566, 70588]",-21.30446371792072,55.64095928541113
5921,Réunion,3,5,"[70581, 70589, 70590, 70599, 70601]",-21.30446371792072,55.64095928541113
5921,Réunion,4,5,"[70632, 70635, 70648, 70649, 70652]",-21.30446371792072,55.64095928541113
5922,Réunion,0,12,"[70521, 70522, 70533, 70540, 70553, 70554, 70557, 70570, 70582, 191943, 191944, 191945]",-21.23251573889868,55.42168976901119
5922,Réunion,1,5,"[70547, 70561, 191946, 191947, 191948]",-21.23251573889868,55.42168976901119
5922,Réunion,-1,3,"[70576, 70577, 70611]",-21.23251573889868,55.42168976901119
5922,Réunion,2,6,"[70620, 70629, 70641, 70643, 70647, 191952]",-21.23251573889868,55.42168976901119
5923,Réunion,0,5,"[70462, 70465, 70475, 70483, 70488]",-21.302371026069796,55.74426514138184
5923,Réunion,-1,5,"[70474, 70480, 70539, 70593, 70596]",-21.302371026069796,55.74426514138184
5923,Réunion,1,3,"[70492, 70508, 191940]",-21.302371026069796,55.74426514138184
5923,Réunion,2,8,"[70520, 70527, 70545, 70548, 70549, 70552, 70556, 70585]",-21.302371026069796,55.74426514138184
5924,Chile,-1,29,"[16744, 16746, 16747, 16869, 16873, 16988, 17111, 17116, 17236, 17239, 17356, 17358, 17359, 101650, 101655, 101656, 101666, 101668, 101672, 101677, 101678, 101679, 101681, 101685, 193763, 193764, 193765, 193766, 193856]",-24.329892398242674,-69.56798293657884
5925,Chile,0,7,"[16745, 17112, 17113, 17114, 17237, 17238, 17357]",-22.815925667887385,-68.20232552935106
5925,Chile,1,9,"[16749, 16750, 16871, 16872, 16874, 16990, 16991, 17115, 17117]",-22.815925667887385,-68.20232552935106
5925,Chile,3,10,"[16877, 16881, 16992, 16993, 17119, 17243, 17244, 17245, 17361, 17362]",-22.815925667887385,-68.20232552935106
5925,Chile,2,2,"[17241, 17242]",-22.815925667887385,-68.20232552935106
5925,Chile,4,10,"[192675, 192676, 192774, 192775, 192776, 192777, 192778, 192779, 192780, 192781]",-22.815925667887385,-68.20232552935106
5926,Chile,0,12,"[16875, 16876, 16878, 16879, 16880, 16994, 17118, 17240, 17360, 192441, 198869, 198870]",-22.07070388664489,-69.60317209287076
5927,Chile,-1,14,"[16649, 16651, 16785, 16790, 16921, 16925, 17150, 17280, 17282, 17285, 17404, 17406, 17407, 195533]",-38.94793270565424,-72.40560857212112
5927,Chile,5,6,"[16650, 16786, 17032, 17149, 17281, 17403]",-38.94793270565424,-72.40560857212112
5927,Chile,4,19,"[16652, 16653, 16654, 16655, 16789, 16923, 17034, 17036, 17037, 17038, 17152, 17408, 17409, 195526, 195527, 195528, 195529, 195530, 195531]",-38.94793270565424,-72.40560857212112
5927,Chile,1,6,"[16656, 16791, 17035, 17151, 17410, 195532]",-38.94793270565424,-72.40560857212112
5927,Chile,0,7,"[16787, 16788, 16922, 17405, 195523, 195524, 195525]",-38.94793270565424,-72.40560857212112
5927,Chile,3,6,"[16792, 16793, 16794, 16796, 16924, 195534]",-38.94793270565424,-72.40560857212112
5927,Chile,2,3,"[17033, 195651, 195652]",-38.94793270565424,-72.40560857212112
5928,Chile,0,7,"[16657, 17153, 17155, 17283, 17284, 17286, 17412]",-38.23760625917618,-72.0938696295487
5928,Chile,2,20,"[16659, 16660, 16800, 16801, 16926, 17039, 17040, 17041, 17157, 17158, 17290, 17292, 17293, 17295, 17415, 195537, 195538, 195539, 195540, 195541]",-38.23760625917618,-72.0938696295487
5928,Chile,-1,3,"[16795, 17154, 17411]",-38.23760625917618,-72.0938696295487
5928,Chile,1,5,"[16797, 17413, 17414, 195535, 195536]",-38.23760625917618,-72.0938696295487
5929,Chile,0,11,"[16889, 16890, 17122, 17249, 17369, 17370, 17371, 190986, 190987, 190988, 190989]",-18.71470759018227,-69.85666373536147
5930,Chile,-1,18,"[17250, 17372, 16751, 16752, 16753, 16754, 16882, 16883, 16888, 16995, 16996, 17120, 17121, 17246, 17363, 17364, 191834, 191835]",-19.85544443286174,-69.36048326144007
5930,Chile,2,8,"[16884, 16886, 16887, 16997, 16998, 17365, 17366, 17368]",-19.85544443286174,-69.36048326144007
5930,Chile,0,4,"[16885, 16999, 17248, 17367]",-19.85544443286174,-69.36048326144007
5930,Chile,1,3,"[17247, 191836, 191838]",-19.85544443286174,-69.36048326144007
5931,Chile,0,12,"[16741, 16986, 17108, 17234, 17235, 17350, 17351, 17352, 17353, 17354, 194276, 194277]",-26.265556708940977,-69.4564606513425
5932,Chile,0,27,"[16738, 16739, 16740, 16864, 16865, 16866, 16867, 16985, 17103, 17104, 17105, 17106, 17107, 17230, 17231, 17232, 17233, 17349, 194275, 194373, 194374, 194375, 194376, 194377, 199231, 199232, 199233]",-27.486018310109962,-69.86668407949189
5933,Chile,0,16,"[16735, 16736, 16737, 16863, 16983, 16984, 17100, 17101, 17102, 17229, 17348, 194486, 194487, 194584, 194730, 194731]",-28.73771386551166,-70.59052900551278
5934,Chile,0,8,"[16626, 16627, 16763, 16896, 16898, 17010, 17262, 195806]",-44.875404373730376,-73.28240390724098
5934,Chile,-1,1,[17385],-44.875404373730376,-73.28240390724098
5934,Chile,1,6,"[16628, 16629, 17013, 17014, 17129, 195707]",-44.875404373730376,-73.28240390724098
5934,Chile,3,5,"[16635, 17017, 17132, 17390, 195621]",-44.875404373730376,-73.28240390724098
5934,Chile,2,5,"[16764, 17130, 17263, 17386, 195710]",-44.875404373730376,-73.28240390724098
5935,Chile,0,13,"[16619, 16620, 16621, 16760, 16761, 17004, 17005, 17124, 17254, 17378, 17379, 17380, 17381]",-47.970304305882074,-73.55039275942762
